36, 16840, 1349
36, 16776, 1349
21, 7709, 1011
17, 17725, 1584
13, 12650, 1428
15, 14261, 1501
8, 3633, 581
17, 18919, 2082
36, 19751, 2379
13, 3523, 652
29, 14093, 1676
33, 16123, 1758
14, 3983, 684
13, 4593, 940
37, 19053, 2903
24, 12012, 1887
19, 8415, 1417
38, 19993, 3059
12, 9826, 2041
13, 10638, 2041
9, 5533, 1400
17, 16383, 2819
13, 10965, 2097
19, 4943, 850
45, 15255, 2320
22, 6710, 1160
59, 19800, 2975
29, 8859, 1470
17, 5438, 827
11, 2023, 557
9, 1438, 417
40, 17107, 2195
26, 9758, 1570
34, 8661, 1264
63, 17176, 2190
19, 4110, 632
43, 11369, 1490
41, 10897, 1460
15, 5969, 1136
13, 3778, 778
26, 13979, 2154
29, 16291, 2585
20, 9619, 1661
27, 11521, 1097
13, 3611, 495
10, 2512, 398
42, 18637, 1664
31, 12785, 1202
14, 5427, 1117
23, 11036, 1305
33, 16967, 1928
33, 17365, 1928
35, 18932, 2043
72, 19854, 2619
66, 17753, 2431
40, 9678, 1407
69, 19078, 2525
26, 5309, 888
15, 6478, 1123
10, 2522, 711
19, 9512, 1948
29, 16456, 2904
24, 13309, 2064
6, 1103, 405
25, 14031, 2259
22, 11649, 1999
22, 11964, 2259
6, 1181, 416
22, 11394, 1014
29, 16132, 1291
8, 1986, 256
28, 14401, 1143
12, 4688, 480
13, 2560, 730
38, 15031, 2023
39, 16266, 2773
39, 16369, 2773
43, 18343, 2844
40, 15065, 2206
15, 3807, 741
24, 7718, 1209
30, 10578, 1647
36, 13104, 1931
23, 6946, 827
11, 2260, 387
53, 19343, 2024
24, 7596, 1091
16, 3611, 696
28, 8615, 1541
52, 17062, 3003
26, 7577, 1404
28, 8439, 3003
55, 18879, 3315
34, 10975, 1371
47, 15761, 2013
29, 8474, 1124
15, 4046, 642
52, 17565, 2229
45, 14606, 1432
10, 2080, 320
12, 2286, 336
25, 7667, 771
29, 8266, 777
49, 17158, 2004
30, 9061, 1140
29, 8979, 1135
30, 9041, 2004
10, 1024, 279
15, 6277, 916
17, 7253, 990
25, 12930, 1364
9, 1948, 396
13, 4831, 761
24, 9369, 1532
32, 13424, 1986
26, 10006, 1986
15, 4701, 779
38, 15990, 2311
11, 2945, 456
13, 4066, 534
38, 17348, 1571
24, 9846, 1077
21, 7623, 788
7, 2499, 575
9, 4584, 760
7, 2465, 574
22, 17256, 2210
16, 11942, 1621
18, 8244, 1294
28, 15035, 2434
33, 17876, 2526
26, 12481, 1894
28, 14628, 2526
35, 11662, 1677
43, 14798, 1767
21, 5118, 849
49, 17083, 1832
38, 12797, 1717
21, 5397, 1021
33, 11024, 1845
38, 13313, 2035
51, 18931, 2856
36, 12494, 1940
30, 12113, 1111
38, 15940, 1401
34, 14174, 1256
33, 12719, 1187
17, 6214, 599
18, 12395, 1840
10, 3729, 755
24, 19778, 2849
12, 6114, 1266
21, 15878, 2339
44, 15155, 1535
44, 15437, 1541
42, 14814, 1533
37, 12521, 1209
51, 18638, 1620
39, 16934, 2130
17, 6394, 943
15, 5810, 859
25, 10708, 1420
39, 17870, 2279
24, 9319, 2587
16, 5288, 1402
25, 11189, 2657
14, 3564, 1182
15, 4422, 1346
12, 2210, 266
43, 16336, 1211
32, 10672, 857
11, 1581, 237
11, 1841, 249
7, 2149, 453
19, 14029, 1714
9, 3899, 714
21, 16420, 2059
13, 7998, 1254
23, 19789, 4180
11, 5669, 1653
11, 5500, 1638
12, 7079, 1728
22, 17691, 3399
33, 14381, 1636
26, 10443, 1234
8, 1519, 277
43, 19916, 2184
13, 4052, 603
6, 1264, 308
21, 17270, 2167
14, 10465, 1433
14, 10569, 2167
22, 18570, 2381
41, 14077, 2005
29, 8973, 1338
52, 17818, 2308
31, 9813, 1339
14, 3317, 652
13, 3627, 469
35, 13730, 1254
22, 7221, 729
37, 14747, 1404
25, 9258, 950
7, 2431, 671
18, 10073, 2014
30, 19388, 3225
9, 3036, 759
19, 11376, 2088
21, 5997, 447
47, 14791, 926
38, 11766, 787
43, 13594, 881
15, 3534, 262
21, 5831, 1029
50, 19349, 2919
30, 9576, 1908
28, 8854, 1881
46, 16879, 2869
23, 8721, 1092
26, 9874, 1225
19, 6766, 890
8, 1497, 331
10, 2227, 360
19, 10912, 1683
30, 19017, 2465
14, 7107, 1090
