27, 10565, 1136
36, 17797, 1179
9, 2381, 343
38, 18946, 1231
10, 3453, 401
29, 13982, 1041
17, 6926, 1063
9, 1897, 482
9, 2470, 557
9, 1832, 475
34, 19361, 2121
33, 13338, 1543
12, 3404, 681
7, 1132, 341
33, 13524, 1668
29, 11364, 1356
32, 14045, 1313
24, 9996, 1001
28, 11358, 1092
40, 16914, 1472
40, 17990, 1625
14, 3923, 942
38, 19623, 2462
19, 8010, 1484
18, 7216, 1437
25, 11760, 1710
38, 14656, 1322
42, 16367, 1425
7, 1135, 196
27, 10039, 950
28, 10523, 1425
9, 1064, 160
24, 7379, 603
46, 16288, 1106
48, 17391, 1195
48, 17218, 1171
36, 12369, 1073
12, 2805, 366
36, 12526, 1073
46, 16244, 1367
34, 11833, 1011
30, 18397, 1983
17, 9391, 1263
25, 15064, 1824
11, 4785, 728
30, 19883, 2123
21, 8760, 1380
33, 15166, 1931
11, 2261, 737
31, 13924, 1875
20, 7858, 1326
21, 9152, 1207
30, 15243, 1567
7, 1258, 377
21, 9271, 1567
14, 4322, 775
6, 1783, 493
15, 14301, 1754
11, 9690, 1413
7, 4397, 935
6, 1657, 484
49, 13675, 900
12, 1991, 219
46, 12651, 812
24, 5456, 421
17, 3596, 332
8, 3000, 629
11, 5574, 876
19, 19955, 2055
11, 7816, 1154
15, 13325, 1552
12, 2897, 599
12, 2711, 571
12, 2689, 599
9, 2253, 552
41, 18164, 1966
8, 1094, 180
26, 10104, 762
43, 19297, 1292
40, 17666, 1113
20, 7474, 592
19, 8176, 742
14, 5166, 526
31, 14702, 1268
25, 11341, 974
10, 3066, 363
27, 9122, 1382
20, 6043, 1077
17, 4707, 986
30, 10245, 1418
40, 14462, 1858
20, 5136, 566
23, 5925, 587
52, 16820, 1366
45, 14273, 1178
16, 3722, 491
23, 9949, 1306
22, 9234, 1306
18, 7169, 1038
27, 12779, 1578
27, 12666, 1578
28, 7742, 810
39, 11718, 1059
25, 6374, 645
16, 3354, 419
61, 19991, 1575
25, 7495, 775
50, 17190, 1448
13, 2806, 446
25, 7495, 1448
22, 6394, 722
35, 17455, 2059
35, 17536, 2059
30, 13812, 1719
17, 6385, 976
18, 7239, 1123
33, 12054, 1150
41, 15828, 1507
8, 1089, 197
24, 8346, 864
12, 3021, 401
13, 5342, 648
14, 6437, 761
25, 13293, 1262
10, 3008, 461
23, 11653, 1242
21, 6202, 598
22, 7011, 652
49, 19561, 1518
16, 4634, 550
14, 3869, 497
5, 1233, 382
15, 12101, 1500
10, 7454, 959
7, 3267, 562
5, 1555, 399
31, 6666, 844
47, 11935, 1273
51, 13250, 1296
57, 14932, 1342
62, 16491, 1382
57, 17882, 2309
36, 10013, 1639
33, 8994, 1593
46, 14141, 2170
58, 18236, 2342
36, 17053, 1144
33, 15604, 1084
37, 18048, 1184
20, 8660, 668
12, 4036, 376
28, 9829, 1170
18, 5194, 814
9, 1159, 356
31, 11011, 1234
16, 4342, 760
32, 13383, 1395
39, 16428, 1537
28, 10736, 1141
24, 8761, 1005
45, 19866, 1846
16, 9926, 1179
12, 6821, 1058
11, 4680, 791
20, 12904, 1252
26, 19959, 1605
24, 11446, 1655
33, 17800, 2226
27, 14213, 2116
27, 14118, 2226
7, 1134, 459
34, 9871, 979
56, 18520, 1625
56, 18741, 1637
51, 17105, 1363
29, 8034, 932
14, 4618, 810
22, 8787, 1129
25, 10376, 1156
14, 4774, 826
18, 6601, 941
